timestamp;instituicao;dominio_FML;localidade_FML;dominio_INF;localidade_INF;local;entidade;codigo;descricao;mail;t_maxEspera;em_espera_prioritario;em_espera_normal;total;num_dias
20231211122716;AMA;PORTO;VILA NOVA DE GAIA;Loja de Cidadão 2G;Gaia;Loja de Cidadão Gaia;REGISTOS;B;Cartão de Cidadão - Levantamento;--;388;0;2;2;1
20231211122716;AMA;PORTO;VILA NOVA DE GAIA;Loja de Cidadão 2G;Gaia;Loja de Cidadão Gaia;REGISTOS;G;Registo Civil - Nascimento;--;3210;0;1;1;1
20231211122716;AMA;PORTO;VILA NOVA DE GAIA;Loja de Cidadão 2G;Gaia;Loja de Cidadão Gaia;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;346;0;1;1;1
20231211122716;AMA;PORTO;VILA NOVA DE GAIA;Loja de Cidadão 2G;Gaia;Loja de Cidadão Gaia;REGISTOS;N;Registo Predial - Pedido;--;93;0;1;1;1
20231211122716;AMA;PORTO;VILA NOVA DE GAIA;Loja de Cidadão 2G;Gaia;Loja de Cidadão Gaia;REGISTOS;R;Registo veículos - Pedido;--;6400;0;9;9;1
20231211122716;AMA;PORTO;VILA NOVA DE GAIA;Loja de Cidadão 2G;Gaia;Loja de Cidadão Gaia;REGISTOS;U;Registo Comercial - Pedido;--;338;0;1;1;1
20231211122716;AMA;PORTO;VILA NOVA DE GAIA;Loja de Cidadão 2G;Gaia;Loja de Cidadão Gaia;REGISTOS;Y;Marcações;--;200;0;1;1;1
20231211122716;AMA;PORTO;GONDOMAR;Loja de Cidadão 2G;Gondomar;Loja de Cidadão Gondomar;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;39;0;1;1;1
20231211122716;AMA;PORTO;GONDOMAR;Loja de Cidadão 2G;Gondomar;Loja de Cidadão Gondomar;REGISTOS;N;Registo Predial - Pedido;--;3038;0;8;8;1
20231211122716;AMA;GUARDA;GUARDA;Loja de Cidadão 2G;Guarda;Loja de Cidadão Guarda;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;6238;0;6;6;1
20231211122716;AMA;GUARDA;GUARDA;Loja de Cidadão 2G;Guarda;Loja de Cidadão Guarda;REGISTOS;N;Registo Predial - Pedido;--;7507;0;5;5;1
20231211122716;AMA;GUARDA;GUARDA;Loja de Cidadão 2G;Guarda;Loja de Cidadão Guarda;REGISTOS;O;Casa Pronta;--;6125;0;2;2;1
20231211122716;AMA;GUARDA;GUARDA;Loja de Cidadão 2G;Guarda;Loja de Cidadão Guarda;REGISTOS;R;Registo veículos - Pedido;--;916;0;2;2;1
20231211122716;AMA;GUARDA;GUARDA;Loja de Cidadão 2G;Guarda;Loja de Cidadão Guarda;REGISTOS;V;Empresa na Hora / Marca / Associação / Cooperativa / Sucursal na Hora;--;96;0;1;1;1
20231211122716;AMA;GUARDA;GUARDA;Loja de Cidadão 2G;Guarda;Loja de Cidadão Guarda;REGISTOS;Y;Marcações;--;2857;0;1;1;1
20231211122716;AMA;GUARDA;GUARDA;Loja de Cidadão 2G;Guarda;Loja de Cidadão Guarda;REGISTOS;Z; Certificados /Traduções / Procurações/ Reconhecimentos / Fotocópias/ Instrumentos/ Outros;--;4842;0;1;1;1
20231211122716;AMA;LEIRIA;LEIRIA;Loja de Cidadão 2G;Leiria;Loja de Cidadão Leiria;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;761;0;2;2;1
20231211122716;AMA;LEIRIA;LEIRIA;Loja de Cidadão 2G;Leiria;Loja de Cidadão Leiria;REGISTOS;B;Cartão de Cidadão - Levantamento;--;1990;0;1;1;1
20231211122716;AMA;LEIRIA;LEIRIA;Loja de Cidadão 2G;Leiria;Loja de Cidadão Leiria;REGISTOS;D;Passaporte - Pedido;--;1363;0;1;1;1
20231211122716;AMA;LEIRIA;LEIRIA;Loja de Cidadão 2G;Leiria;Loja de Cidadão Leiria;REGISTOS;F;Registo Civil - Certidões / Inf.;--;1445;0;1;1;1
20231211122716;AMA;LEIRIA;LEIRIA;Loja de Cidadão 2G;Leiria;Loja de Cidadão Leiria;REGISTOS;R;Registo veículos - Pedido;--;1190;0;1;1;1
20231211122716;AMA;LEIRIA;LEIRIA;Loja de Cidadão 2G;Leiria;Loja de Cidadão Leiria;REGISTOS;Y;Marcações;--;5846;0;6;6;1
20231211122716;AMA;LISBOA;LISBOA;Loja de Cidadão 2G;Lisboa;Loja de Cidadão Saldanha;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;4943;0;14;14;1
20231211122716;AMA;LISBOA;LISBOA;Loja de Cidadão 2G;Lisboa;Loja de Cidadão Saldanha;REGISTOS;C;Cartão de Cidadão - Outros;--;2062;0;3;3;1
20231211122716;AMA;LISBOA;LISBOA;Loja de Cidadão 2G;Lisboa;Loja de Cidadão Saldanha;REGISTOS;D;Passaporte - Pedido;--;4432;0;22;22;1
20231211122716;AMA;LISBOA;LISBOA;Loja de Cidadão 2G;Lisboa;Loja de Cidadão Saldanha;REGISTOS;F;Registo Civil - Certidões / Inf.;--;3497;0;5;5;1
20231211122716;AMA;LISBOA;LISBOA;Loja de Cidadão 2G;Lisboa;Loja de Cidadão Saldanha;REGISTOS;I;Registo Civil - Óbito/Espaço Óbito;--;1716;0;2;2;1
20231211122716;AMA;LISBOA;LISBOA;Loja de Cidadão 2G;Lisboa;Loja de Cidadão Saldanha;REGISTOS;R;Registo veículos - Pedido;--;1817;0;2;2;1
20231211122716;AMA;LISBOA;LISBOA;Loja de Cidadão 2G;Marvila;Loja de Cidadão Marvila;REGISTOS;D;Passaporte - Pedido;--;70;0;1;1;1
20231211122716;AMA;LISBOA;LISBOA;Loja de Cidadão 2G;Marvila;Loja de Cidadão Marvila;REGISTOS;Y;Marcações;--;2409;0;1;1;1
20231211122716;AMA;VILA REAL;MONTALEGRE;Loja de Cidadão 2G;Montalegre;Loja de Cidadão Montalegre;REGISTOS;B;Cartão de Cidadão - Levantamento;--;1391;0;1;1;1
20231211122716;AMA;PORTO;PENAFIEL;Loja de Cidadão 2G;Penafiel;Loja de Cidadão Penafiel;REGISTOS;B;Cartão de Cidadão - Levantamento;--;32;0;1;1;1
20231211122716;AMA;VIANA DO CASTELO;PONTE DA BARCA;Loja de Cidadão 2G;Ponte da Barca;Loja de Cidadão Ponte da Barca;REGISTOS;B;Cartão de Cidadão - Levantamento;--;279;0;1;1;1
20231211122716;AMA;VIANA DO CASTELO;PONTE DA BARCA;Loja de Cidadão 2G;Ponte da Barca;Loja de Cidadão Ponte da Barca;REGISTOS;F;Registo Civil - Certidões / Inf.;--;1481;0;1;1;1
20231211122716;AMA;VISEU;RESENDE;Loja de Cidadão 2G;Resende;Loja de Cidadão Resende;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;867;0;1;1;1
20231211122716;AMA;SANTARÉM;RIO MAIOR;Loja de Cidadão 2G;Rio Maior;Loja de Cidadão Rio Maior;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;2049;0;1;1;1
20231211122716;AMA;SANTARÉM;RIO MAIOR;Loja de Cidadão 2G;Rio Maior;Loja de Cidadão Rio Maior;REGISTOS;C;Cartão de Cidadão - Outros;--;2402;0;1;1;1
20231211122716;AMA;SANTARÉM;RIO MAIOR;Loja de Cidadão 2G;Rio Maior;Loja de Cidadão Rio Maior;REGISTOS;F;Registo Civil - Certidões / Inf.;--;1289;0;1;1;1
20231211122716;AMA;SANTARÉM;RIO MAIOR;Loja de Cidadão 2G;Rio Maior;Loja de Cidadão Rio Maior;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;1136;0;1;1;1
20231211122716;AMA;SANTARÉM;RIO MAIOR;Loja de Cidadão 2G;Rio Maior;Loja de Cidadão Rio Maior;REGISTOS;R;Registo veículos - Pedido;--;1223;0;2;2;1
20231211122716;AMA;PORTO;SANTO TIRSO;Loja de Cidadão 2G;Santo Tirso;Loja de Cidadão Santo Tirso;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;220;0;1;1;1
20231211122716;AMA;PORTO;SANTO TIRSO;Loja de Cidadão 2G;Santo Tirso;Loja de Cidadão Santo Tirso;REGISTOS;R;Registo veículos - Pedido;--;1515;0;1;1;1
20231211122716;AMA;AVEIRO;SÃO JOÃO DA MADEIRA;Loja de Cidadão 2G;São João da Madeira;Loja de Cidadão SJ Madeira;REGISTOS;F;Registo Civil - Certidões / Inf.;--;119;0;1;1;1
20231211122716;AMA;AVEIRO;SÃO JOÃO DA MADEIRA;Loja de Cidadão 2G;São João da Madeira;Loja de Cidadão SJ Madeira;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;527;0;1;2;1
20231211122716;AMA;AVEIRO;SÃO JOÃO DA MADEIRA;Loja de Cidadão 2G;São João da Madeira;Loja de Cidadão SJ Madeira;REGISTOS;R;Registo veículos - Pedido;--;481;0;1;1;1
20231211122716;AMA;VISEU;SATÃO;Loja de Cidadão 2G;Sátão;Loja de Cidadão Sátão;REGISTOS;G;Registo Civil - Nascimento;--;886;0;1;1;1
20231211122716;AMA;VISEU;SATÃO;Loja de Cidadão 2G;Sátão;Loja de Cidadão Sátão;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;4229;0;2;2;1
20231211122716;AMA;SETÚBAL;SEIXAL;Loja de Cidadão 2G;Seixal;Loja de Cidadão Seixal;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;4314;0;4;4;1
20231211122716;AMA;SETÚBAL;SEIXAL;Loja de Cidadão 2G;Seixal;Loja de Cidadão Seixal;REGISTOS;C;Cartão de Cidadão - Outros;--;696;0;1;1;1
20231211122716;AMA;SETÚBAL;SEIXAL;Loja de Cidadão 2G;Seixal;Loja de Cidadão Seixal;REGISTOS;D;Passaporte - Pedido;--;7205;0;3;3;1
20231211122716;AMA;SETÚBAL;SEIXAL;Loja de Cidadão 2G;Seixal;Loja de Cidadão Seixal;REGISTOS;E;Passaporte - Levantamento / Inf.;--;27;0;4;4;1
20231211122716;AMA;SETÚBAL;SEIXAL;Loja de Cidadão 2G;Seixal;Loja de Cidadão Seixal;REGISTOS;N;Registo Predial - Pedido;--;5306;0;1;1;1
20231211122716;AMA;VISEU;TAROUCA;Loja de Cidadão 2G;Tarouca;Loja de Cidadão Tarouca;REGISTOS;C;Cartão de Cidadão - Outros;--;127;0;1;1;1
20231211122716;AMA;FARO;TAVIRA;Loja de Cidadão 2G;Tavira;Loja de Cidadão Tavira;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;2149;0;1;1;1
20231211122716;AMA;FARO;TAVIRA;Loja de Cidadão 2G;Tavira;Loja de Cidadão Tavira;REGISTOS;D;Passaporte - Pedido;--;2307;0;2;2;1
20231211122716;AMA;FARO;TAVIRA;Loja de Cidadão 2G;Tavira;Loja de Cidadão Tavira;REGISTOS;Y;Marcações;--;4809;0;1;1;1
20231211122716;AMA;SANTARÉM;TORRES NOVAS;Loja de Cidadão 2G;Torres Novas;Loja de Cidadão Torres Novas;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;309;0;1;1;1
20231211122716;AMA;LISBOA;TORRES VEDRAS;Loja de Cidadão 2G;Torres Vedras;Loja de Cidadão Torres Vedras;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;4630;1;9;10;1
20231211122716;AMA;LISBOA;TORRES VEDRAS;Loja de Cidadão 2G;Torres Vedras;Loja de Cidadão Torres Vedras;REGISTOS;C;Cartão de Cidadão - Outros;--;113;0;1;1;1
20231211122716;AMA;LISBOA;TORRES VEDRAS;Loja de Cidadão 2G;Torres Vedras;Loja de Cidadão Torres Vedras;REGISTOS;F;Registo Civil - Certidões / Inf.;--;1585;0;1;1;1
20231211122716;AMA;LISBOA;TORRES VEDRAS;Loja de Cidadão 2G;Torres Vedras;Loja de Cidadão Torres Vedras;REGISTOS;K;Nacionalidade - Cidadão / Particulares;--;4125;0;1;1;1
20231211122716;AMA;PORTO;VALONGO;Loja de Cidadão 2G;Valongo - Ermesinde;Loja de Cidadão Valongo - Ermesinde;REGISTOS;B;Cartão de Cidadão - Levantamento;--;547;0;1;1;1
20231211122716;AMA;SANTARÉM;VILA NOVA DA BARQUINHA;Loja de Cidadão 2G;Vila Nova da Barquinha;Loja de Cidadão VN Barquinha;REGISTOS;D;Passaporte - Pedido;--;1969;0;2;2;1
20231211122716;AMA;SANTARÉM;VILA NOVA DA BARQUINHA;Loja de Cidadão 2G;Vila Nova da Barquinha;Loja de Cidadão VN Barquinha;REGISTOS;G;Registo Civil - Nascimento;--;2086;0;2;2;1
20231211122716;AMA;SANTARÉM;VILA NOVA DA BARQUINHA;Loja de Cidadão 2G;Vila Nova da Barquinha;Loja de Cidadão VN Barquinha;REGISTOS;R;Registo veículos - Pedido;--;908;0;2;2;1
20231211122716;AMA;BRAGA;VILA NOVA DE FAMALICÃO;Loja de Cidadão 2G;Vila Nova de Famalicão;Loja de Cidadão de Vila Nova de Famalicão;REGISTOS;F;Registo Civil - Certidões / Inf.;--;2828;0;1;1;1
20231211122716;AMA;BRAGA;VILA NOVA DE FAMALICÃO;Loja de Cidadão 2G;Vila Nova de Famalicão;Loja de Cidadão de Vila Nova de Famalicão;REGISTOS;G;Registo Civil - Nascimento;--;818;0;1;1;1
20231211122716;AMA;VILA REAL;VILA REAL;Loja de Cidadão 2G;Vila Real;Loja de Cidadão Vila Real;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;960;0;2;2;1
20231211122716;AMA;VILA REAL;VILA REAL;Loja de Cidadão 2G;Vila Real;Loja de Cidadão Vila Real;REGISTOS;C;Cartão de Cidadão - Outros;--;547;0;1;1;1
20231211122716;AMA;VILA REAL;VILA REAL;Loja de Cidadão 2G;Vila Real;Loja de Cidadão Vila Real;REGISTOS;F;Registo Civil - Certidões / Inf.;--;2257;0;2;2;1
20231211122716;AMA;VILA REAL;VILA REAL;Loja de Cidadão 2G;Vila Real;Loja de Cidadão Vila Real;REGISTOS;I;Registo Civil - Óbito/Espaço Óbito;--;6459;0;1;1;1
20231211122716;AMA;VILA REAL;VILA REAL;Loja de Cidadão 2G;Vila Real;Loja de Cidadão Vila Real;REGISTOS;Y;Marcações;--;652;0;2;2;1
20231211122716;AMA;BRAGANÇA;VIMIOSO;Loja de Cidadão 2G;Vimioso;Loja de Cidadão Vimioso;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;11522;0;1;1;1
20231211122716;AMA;BRAGANÇA;VIMIOSO;Loja de Cidadão 2G;Vimioso;Loja de Cidadão Vimioso;REGISTOS;C;Cartão de Cidadão - Outros;--;12973;0;1;1;1
20231211122716;AMA;BRAGANÇA;VIMIOSO;Loja de Cidadão 2G;Vimioso;Loja de Cidadão Vimioso;REGISTOS;G;Registo Civil - Nascimento;--;1058;0;1;1;1
20231211122716;IRN;PORTALEGRE;PORTALEGRE;Portalegre;Portalegre;ER Portalegre;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;1297;0;1;1;1
20231211122716;IRN;PORTALEGRE;PORTALEGRE;Portalegre;Portalegre;ER Portalegre;REGISTOS;C;Cartão de Cidadão - Outros;--;349;0;1;1;1
20231211122716;IRN;PORTALEGRE;PORTALEGRE;Portalegre;Portalegre;ER Portalegre;REGISTOS;D;Passaporte - Pedido;--;705;0;2;2;1
20231211122716;IRN;PORTALEGRE;PORTALEGRE;Portalegre;Portalegre;ER Portalegre;REGISTOS;Y;Marcações;--;3472;0;3;3;1
20231211122716;IRN;PORTO;MATOSINHOS;Porto;Matosinhos;CRC Matosinhos;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;5206;0;1;1;1
20231211122716;IRN;PORTO;MATOSINHOS;Porto;Matosinhos;CRC Matosinhos;REGISTOS;B;Cartão de Cidadão - Levantamento;--;4913;0;1;1;1
20231211122716;IRN;PORTO;MATOSINHOS;Porto;Matosinhos;CRC Matosinhos;REGISTOS;E;Passaporte - Levantamento / Inf.;--;5102;0;1;1;1
20231211122716;IRN;PORTO;PORTO;Porto;Porto;Aquivo Central Porto;REGISTOS;K;Nacionalidade - Cidadão / Particulares;--;71;0;1;1;1
20231211122716;IRN;PORTO;PORTO;Porto;Porto;Registo do Porto Palacete Pestanas;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;4551;1;6;7;1
20231211122716;IRN;PORTO;PORTO;Porto;Porto;Registo do Porto Palacete Pestanas;REGISTOS;B;Cartão de Cidadão - Levantamento;--;1846;0;6;6;1
20231211122716;IRN;PORTO;PORTO;Porto;Porto;Registo do Porto Palacete Pestanas;REGISTOS;E;Passaporte - Levantamento / Inf.;--;461;0;3;3;1
20231211122716;IRN;PORTO;PORTO;Porto;Porto;Registo do Porto Palacete Pestanas;REGISTOS;F;Registo Civil - Certidões / Inf.;--;2007;0;4;4;1
20231211122716;IRN;PORTO;PORTO;Porto;Porto;Registo do Porto Palacete Pestanas;REGISTOS;G;Registo Civil - Nascimento;--;725;0;1;1;1
20231211122716;IRN;PORTO;PORTO;Porto;Porto;Registo do Porto Palacete Pestanas;REGISTOS;H;Registo Civil - Casamento / Divórcio/Separação / Outros processos especiais;--;4121;0;3;3;1
20231211122716;IRN;PORTO;PORTO;Porto;Porto;Registo do Porto Palacete Pestanas;REGISTOS;I;Registo Civil - Óbito/Espaço Óbito;--;3252;0;3;3;1
20231211122716;IRN;PORTO;PORTO;Porto;Porto;Registo do Porto Palacete Pestanas;REGISTOS;Q;Registo veículos - Certidões / Inf.;--;779;0;1;1;1
20231211122716;IRN;PORTO;PORTO;Porto;Porto;Registo do Porto Palacete Pestanas;REGISTOS;Y;Marcações;--;592;0;1;1;1
20231211122716;IRN;PORTO;PORTO;Porto;Porto;Registo do Porto Palacete Pestanas;REGISTOS;Z; Certificados /Traduções / Procurações/ Reconhecimentos / Fotocópias/ Instrumentos/ Outros;--;1505;0;1;1;1
20231211122716;IRN;PORTO;POVOA DE VARZIM;Porto;Póvoa de Varzim;ER Póvoa de Varzim;REGISTOS;N;Registo Predial - Pedido;--;801;0;3;3;1
20231211122716;IRN;PORTO;POVOA DE VARZIM;Porto;Póvoa de Varzim;ER Póvoa de Varzim;REGISTOS;Y;Marcações;--;441;0;2;2;1
20231211122716;IRN;PORTO;TROFA;Porto;Trofa;CRCPCom Trofa;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;3936;0;2;2;1
20231211122716;IRN;PORTO;TROFA;Porto;Trofa;CRCPCom Trofa;REGISTOS;N;Registo Predial - Pedido;--;4312;0;2;2;1
20231211122716;IRN;PORTO;TROFA;Porto;Trofa;CRCPCom Trofa;REGISTOS;Q;Registo veículos - Certidões / Inf.;--;4022;0;5;5;1
20231211122716;IRN;PORTO;VALONGO;Porto;Valongo;CRCPComAut Valongo;REGISTOS;F;Registo Civil - Certidões / Inf.;--;134;2;1;3;1
20231211122716;IRN;PORTO;VALONGO;Porto;Valongo;CRCPComAut Valongo;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;3089;0;4;4;1
20231211122716;IRN;PORTO;VALONGO;Porto;Valongo;CRCPComAut Valongo;REGISTOS;Q;Registo veículos - Certidões / Inf.;--;462;0;1;1;1
20231211122716;IRN;PORTO;VALONGO;Porto;Valongo;CRCPComAut Valongo;REGISTOS;R;Registo veículos - Pedido;--;1306;0;2;2;1
20231211122716;IRN;SANTARÉM;BENAVENTE;Santarém;Benavente;CRCPCom Benavente;REGISTOS;E;Passaporte - Levantamento / Inf.;--;795;0;1;1;1
20231211122716;IRN;SANTARÉM;BENAVENTE;Santarém;Benavente;CRCPCom Benavente;REGISTOS;G;Registo Civil - Nascimento;--;605;0;1;1;1
20231211122716;IRN;SANTARÉM;BENAVENTE;Santarém;Benavente;CRCPCom Benavente;REGISTOS;K;Nacionalidade - Cidadão / Particulares;--;952;0;1;1;1
20231211122716;IRN;SANTARÉM;CARTAXO;Santarém;Cartaxo;CRCPComAut Cartaxo;REGISTOS;Q;Registo veículos - Certidões / Inf.;--;1268;0;1;1;1
20231211122716;IRN;SANTARÉM;SANTARÉM;Santarém;Santarém;ER Santarém;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;105;0;1;1;1
20231211122716;IRN;SANTARÉM;SANTARÉM;Santarém;Santarém;ER Santarém;REGISTOS;C;Cartão de Cidadão - Outros;--;112;0;1;1;1
20231211122716;IRN;SANTARÉM;SANTARÉM;Santarém;Santarém;ER Santarém;REGISTOS;E;Passaporte - Levantamento / Inf.;--;89;0;1;1;1
20231211122716;IRN;SANTARÉM;SANTARÉM;Santarém;Santarém;ER Santarém;REGISTOS;G;Registo Civil - Nascimento;--;338;0;1;1;1
20231211122716;IRN;SANTARÉM;SANTARÉM;Santarém;Santarém;ER Santarém;REGISTOS;Y;Marcações;--;9057;0;1;1;1
20231211122716;IRN;SANTARÉM;TOMAR;Santarém;Tomar;CRPCom Tomar;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;1807;0;1;1;1
20231211122716;IRN;SANTARÉM;TOMAR;Santarém;Tomar;CRPCom Tomar;REGISTOS;Q;Registo veículos - Certidões / Inf.;--;423;0;1;1;1
20231211122716;IRN;SANTARÉM;TOMAR;Santarém;Tomar;CRPCom Tomar;REGISTOS;R;Registo veículos - Pedido;--;1325;0;1;1;1
20231211122716;IRN;SANTARÉM;TOMAR;Santarém;Tomar;CRPCom Tomar;REGISTOS;Z; Certificados /Traduções / Procurações/ Reconhecimentos / Fotocópias/ Instrumentos/ Outros;--;1021;0;1;1;1
20231211122716;IRN;SETÚBAL;ALCOCHETE;Setúbal;Alcochete;CRCPCom Alcochete;REGISTOS;F;Registo Civil - Certidões / Inf.;--;746;0;1;1;1
20231211122716;IRN;SETÚBAL;ALMADA;Setúbal;Almada;2ª CRP Almada;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;9169;0;1;1;1
20231211122716;IRN;SETÚBAL;ALMADA;Setúbal;Almada;2ª CRP Almada;REGISTOS;E;Passaporte - Levantamento / Inf.;--;6174;0;1;1;1
20231211122716;IRN;SETÚBAL;ALMADA;Setúbal;Almada;CRC Almada;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;1563;0;1;1;1
20231211122716;IRN;SETÚBAL;ALMADA;Setúbal;Almada;CRC Almada;REGISTOS;B;Cartão de Cidadão - Levantamento;--;483;0;1;1;1
20231211122716;IRN;SETÚBAL;MOITA;Setúbal;Moita;CRCPCom Moita;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;1438;0;3;3;1
20231211122716;IRN;SETÚBAL;SANTIAGO DO CACEM;Setúbal;Santiago de Cacém;CRCPComAut Santiago de Cacém;REGISTOS;E;Passaporte - Levantamento / Inf.;--;1603;0;1;1;1
20231211122716;IRN;SETÚBAL;SANTIAGO DO CACEM;Setúbal;Santiago de Cacém;CRCPComAut Santiago de Cacém;REGISTOS;G;Registo Civil - Nascimento;--;1247;0;2;2;1
20231211122716;IRN;SETÚBAL;SANTIAGO DO CACEM;Setúbal;Santiago de Cacém;CRCPComAut Santiago de Cacém;REGISTOS;H;Registo Civil - Casamento / Divórcio/Separação / Outros processos especiais;--;1688;0;1;1;1
20231211122716;IRN;SETÚBAL;SANTIAGO DO CACEM;Setúbal;Santiago de Cacém;CRCPComAut Santiago de Cacém;REGISTOS;N;Registo Predial - Pedido;--;2053;0;1;1;1
20231211122716;IRN;SETÚBAL;SANTIAGO DO CACEM;Setúbal;Santiago de Cacém;CRCPComAut Santiago de Cacém;REGISTOS;O;Casa Pronta;--;2153;0;1;1;1
20231211122716;IRN;SETÚBAL;SANTIAGO DO CACEM;Setúbal;Santiago de Cacém;CRCPComAut Santiago de Cacém;REGISTOS;R;Registo veículos - Pedido;--;330;0;1;1;1
20231211122716;IRN;SETÚBAL;SANTIAGO DO CACEM;Setúbal;Santiago de Cacém;CRCPComAut Santiago de Cacém;REGISTOS;S;Carta de Condução;--;1471;0;1;1;1
20231211122716;IRN;SETÚBAL;SEIXAL;Setúbal;Seixal;CRC Seixal;REGISTOS;F;Registo Civil - Certidões / Inf.;--;1904;2;1;3;1
20231211122716;IRN;SETÚBAL;SEIXAL;Setúbal;Seixal;CRC Seixal;REGISTOS;G;Registo Civil - Nascimento;--;285;0;1;1;1
20231211122716;IRN;SETÚBAL;SEIXAL;Setúbal;Seixal;CRC Seixal;REGISTOS;H;Registo Civil - Casamento / Divórcio/Separação / Outros processos especiais;--;10241;0;6;6;1
20231211122716;IRN;SETÚBAL;SEIXAL;Setúbal;Seixal;CRPCom Seixal;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;1323;0;3;3;1
20231211122716;IRN;SETÚBAL;SEIXAL;Setúbal;Seixal;CRPCom Seixal;REGISTOS;N;Registo Predial - Pedido;--;1138;0;1;1;1
20231211122716;IRN;SETÚBAL;SEIXAL;Setúbal;Seixal;CRPCom Seixal;REGISTOS;Q;Registo veículos - Certidões / Inf.;--;1628;0;1;1;1
20231211122716;IRN;SETÚBAL;SEIXAL;Setúbal;Seixal;CRPCom Seixal;REGISTOS;R;Registo veículos - Pedido;--;1789;0;4;4;1
20231211122716;IRN;SETÚBAL;SEIXAL;Setúbal;Seixal;CRPCom Seixal;REGISTOS;Z; Certificados /Traduções / Procurações/ Reconhecimentos / Fotocópias/ Instrumentos/ Outros;--;688;0;1;1;1
20231211122716;IRN;SETÚBAL;SESIMBRA;Setúbal;Sesimbra;CRC Sesimbra;REGISTOS;B;Cartão de Cidadão - Levantamento;--;514;0;2;2;1
20231211122716;IRN;SETÚBAL;SESIMBRA;Setúbal;Sesimbra;CRC Sesimbra;REGISTOS;C;Cartão de Cidadão - Outros;--;734;0;3;3;1
20231211122716;IRN;SETÚBAL;SESIMBRA;Setúbal;Sesimbra;CRC Sesimbra;REGISTOS;D;Passaporte - Pedido;--;12186;0;5;5;1
20231211122716;IRN;SETÚBAL;SESIMBRA;Setúbal;Sesimbra;CRPCom Sesimbra;REGISTOS;M;Registo Predial - Certidões / Inf. ;--;4145;0;1;1;1
20231211122716;IRN;SETÚBAL;SESIMBRA;Setúbal;Sesimbra;CRPCom Sesimbra;REGISTOS;Z; Certificados /Traduções / Procurações/ Reconhecimentos / Fotocópias/ Instrumentos/ Outros;--;4176;0;3;3;1
20231211122716;IRN;SETÚBAL;SETÚBAL;Setúbal;Setúbal;BUA Setúbal;REGISTOS;F;Registo Civil - Certidões / Inf.;--;4494;0;2;2;1
20231211122716;IRN;SETÚBAL;SETÚBAL;Setúbal;Setúbal;BUA Setúbal;REGISTOS;H;Registo Civil - Casamento / Divórcio/Separação / Outros processos especiais;--;4503;0;5;5;1
20231211122716;IRN;SETÚBAL;SETÚBAL;Setúbal;Setúbal;BUA Setúbal;REGISTOS;K;Nacionalidade - Cidadão / Particulares;--;3883;0;5;5;1
20231211122716;IRN;SETÚBAL;SETÚBAL;Setúbal;Setúbal;BUA Setúbal;REGISTOS;N;Registo Predial - Pedido;--;165;0;1;1;1
20231211122716;IRN;SETÚBAL;SETÚBAL;Setúbal;Setúbal;BUA Setúbal;REGISTOS;R;Registo veículos - Pedido;--;1154;0;4;4;1
20231211122716;IRN;SETÚBAL;SETÚBAL;Setúbal;Setúbal;BUA Setúbal;REGISTOS;T;Registo Comercial - Certidões / Inf.;--;1198;0;1;1;1
20231211122716;IRN;SETÚBAL;SETÚBAL;Setúbal;Setúbal;BUA Setúbal;REGISTOS;U;Registo Comercial - Pedido;--;4966;0;3;3;1
20231211122716;IRN;SETÚBAL;SETÚBAL;Setúbal;Setúbal;BUA Setúbal;REGISTOS;Y;Marcações;--;6311;0;5;5;1
20231211122716;IRN;SETÚBAL;SINES;Setúbal;Sines;CRCPCom Sines;REGISTOS;A;Cartão de Cidadão - Pedido/Renovação;--;1323;0;1;1;1
